Type,Contour Id,Perimeter,Eccentricity,Extent,Solidity,BLue,Green,Red,Point Polygon Test
pearl_millet,240,318.6345566511154,0.7420951468866045,0.6655528937082336,0.9452054794520548,37,58,70,28.284271247461902
pearl_millet,241,506.0731555223465,0.7680061493766461,0.6245185185185185,0.893682425270299,56,78,84,18.788294228055936
pearl_millet,242,334.0904002189636,0.7082432873449436,0.6658549783549783,0.9614032346277053,44,62,70,23.345235059857504
pearl_millet,243,433.44573867321014,0.7340830676442801,0.6656656656656657,0.8810864524677046,31,60,76,29.068883707497267
pearl_millet,244,331.1198379993439,0.7895433902153741,0.6599375,0.9363305843752772,37,53,59,5.656854249492381
pearl_millet,245,549.286357998848,0.8388346212068896,0.5382034632034632,0.8231626572500552,32,62,74,13.0
pearl_millet,246,362.09040009975433,0.7020792815782826,0.638700351935646,0.9223997095661645,53,85,97,23.769728648009426
pearl_millet,247,463.8305141925812,0.6175783894453744,0.6072364725706797,0.8645208583233374,51,74,82,10.0
pearl_millet,248,361.70562410354614,0.46175486417676975,0.6783097854526426,0.8899759697905939,45,68,80,14.212670403551895
pearl_millet,249,369.7472542524338,0.5853800174545819,0.6860846560846561,0.9477415582517176,39,64,73,17.0
pearl_millet,250,300.24978053569794,0.6127366922021248,0.7341230198373055,0.9551573670039922,33,58,66,17.46424919657298
pearl_millet,251,438.41630029678345,0.671577314874926,0.5823863636363636,0.8517749074157709,36,61,75,19.4164878389476
pearl_millet,252,484.75944662094116,0.6564378119849903,0.6044025157232704,0.8458266099457239,33,55,64,15.620499351813308
pearl_millet,253,281.1787130832672,0.4570828181480443,0.7257722007722007,0.9247325052269093,32,48,57,26.419689627245813
pearl_millet,254,390.37467098236084,0.7771135475186521,0.6335348506401138,0.8904531822725759,41,73,87,17.0
pearl_millet,255,336.291410446167,0.7189733629923462,0.686766862170088,0.9485275504176862,41,58,64,19.72308292331602
pearl_millet,256,362.29141080379486,0.5371331998965301,0.6764497878359265,0.9405113077679449,43,67,76,26.076809620810597
pearl_millet,257,382.57568180561066,0.7636778081498622,0.6390228818800248,0.8975071658125597,30,43,47,24.698178070456937
pearl_millet,258,293.52185893058777,0.6419506655215705,0.7142695099818511,0.9089203233256351,33,60,72,14.212670403551895
pearl_millet,259,414.8599524497986,0.6403701841247282,0.6459749362786746,0.930045871559633,50,81,92,16.55294535724685
pearl_millet,260,323.07820773124695,0.7631347105299923,0.6764705882352942,0.9358651424142608,34,57,67,26.019223662515376
pearl_millet,261,324.9777023792267,0.6025604611481656,0.7022400407280133,0.9507193934694581,31,55,67,15.231546211727817
pearl_millet,262,338.1909056901932,0.7312437316670815,0.6957472993299604,0.939612188365651,42,56,60,16.97056274847714
pearl_millet,263,380.6761865615845,0.7333403202927654,0.6814440703329592,0.9633743223588523,37,74,90,25.612496949731394
pearl_millet,264,360.7766922712326,0.8515869295214864,0.6323293632615666,0.9271261858785996,34,62,71,10.606601717798213
pearl_millet,265,559.6711339950562,0.7102846038389742,0.6001594896331739,0.8633209062231144,45,66,74,9.219544457292887
pearl_millet,266,346.291410446167,0.82684305770564,0.7024082568807339,0.9478978591694609,34,56,65,29.206163733020468
pearl_millet,267,425.20309841632843,0.7123698075499691,0.6308823529411764,0.9017831255436358,43,69,81,5.830951894845301
pearl_millet,268,415.16146743297577,0.8202228881145299,0.5527904169375059,0.8626286045500652,33,48,55,17.11724276862369
pearl_millet,269,577.0264726877213,0.7273653847963296,0.5833859427609428,0.7600932209198711,38,62,71,13.152946437965905
pearl_millet,270,416.13203048706055,0.6172033214913242,0.6558609349307024,0.8403943110843555,41,62,69,17.69180601295413
pearl_millet,271,300.24978053569794,0.6127366922021248,0.7341230198373055,0.9551573670039922,34,59,68,19.924858845171276
pearl_millet,272,406.81832134723663,0.6668349000269846,0.6331199397476934,0.921295979176656,37,55,66,2.1213203435596424
pearl_millet,273,407.7888844013214,0.6078359401211549,0.5675752818609962,0.8424062698580809,38,61,71,24.515301344262525
pearl_millet,274,404.1320298910141,0.8547286829959082,0.591847954134925,0.9523568810817642,47,87,103,24.413111231467404
pearl_millet,275,577.0264726877213,0.7273653847963296,0.5833859427609428,0.7600932209198711,40,67,77,23.40939982143925
pearl_millet,276,389.0609618425369,0.8779847954532536,0.5171343537414966,0.9134810364250845,35,49,54,-10.0
pearl_millet,277,439.1025928258896,0.7403137215693792,0.6557739557739558,0.8794069192751236,31,52,62,19.235384061671343
pearl_millet,278,315.46298348903656,0.7017132448576027,0.6251227295041728,0.939760147601476,53,76,83,24.596747752497688
pearl_millet,279,357.8061293363571,0.8021217298105899,0.7254568367989918,0.9277943428156983,44,74,84,26.870057685088806
pearl_millet,280,434.1320298910141,0.8005072930113543,0.6096774193548387,0.8756557879675683,44,64,71,7.810249675906654
pearl_millet,281,320.5340509414673,0.8441165929675596,0.6027289425347678,0.9229532898041185,49,79,89,11.661903789690601
pearl_millet,282,371.0193325281143,0.7079233497631321,0.655267629566695,0.9321649796041698,40,56,61,12.806248474865697
pearl_millet,283,343.3624783754349,0.6633136059323271,0.6427777777777778,0.884387540607682,39,54,61,14.142135623730951
pearl_millet,284,309.7644990682602,0.5483333963248095,0.6085600907029478,0.8917038729103935,38,62,70,20.0
pearl_millet,285,330.1909056901932,0.6224153129730402,0.6883015934706568,0.9340717299578059,35,58,65,18.384776310850235
pearl_millet,286,400.4751763343811,0.617697541858545,0.6420722135007849,0.8590632220121823,30,49,59,23.33452377915607
pearl_millet,287,382.4335458278656,0.8185941649011653,0.5201939471440751,0.8393947210042129,28,46,56,24.596747752497688
pearl_millet,288,423.7888842821121,0.6136834344293255,0.658676393955185,0.9225155090621578,51,80,88,22.825424421026653
pearl_millet,289,340.53405141830444,0.5752008192747143,0.6513747296879827,0.8924867724867724,39,57,62,26.1725046566048
pearl_millet,290,318.6345566511154,0.7420951468866045,0.6655528937082336,0.9452054794520548,36,57,67,21.2602916254693
pearl_millet,291,339.1198375225067,0.5612913909245087,0.7134961127308066,0.9361651259164807,37,60,70,19.697715603592208
pearl_millet,292,768.4234408140182,0.746413769639812,0.5170943134535367,0.7229143438848223,43,66,74,1.4142135623730951
pearl_millet,293,377.2619732618332,0.848481392531312,0.5962448559670782,0.9153439153439153,43,62,67,-3.0
pearl_millet,294,330.4335458278656,0.7060009418212809,0.6556509833208862,0.9276217310909571,42,69,76,20.0
pearl_millet,295,330.29141092300415,0.794502442870238,0.6536158192090396,0.9524946484439322,43,62,69,8.602325267042627
pearl_millet,296,381.7472542524338,0.7878591097916391,0.6238317757009346,0.9060132575757576,57,83,88,24.166091947189145
pearl_millet,297,406.9604580402374,0.6566522156050233,0.6450968013468014,0.9020155951154921,44,71,79,17.67766952966369
pearl_millet,298,424.5168055295944,0.7590527479889922,0.5381408065618591,0.8219020774611129,35,57,69,4.0
pearl_millet,299,502.65894174575806,0.8031526079051323,0.6613960113960113,0.8380362192407196,56,82,95,3.0
pearl_millet,300,320.291410446167,0.5981143651054083,0.6779411764705883,0.9101149692254094,31,54,61,25.942243542145693
pearl_millet,301,504.01427948474884,0.6607538958230031,0.5748538011695906,0.8098867147270855,44,71,80,11.180339887498949
pearl_millet,302,453.3868635892868,0.689868305919626,0.6665966386554621,0.8902918069584737,39,66,78,4.47213595499958
pearl_millet,303,423.7888842821121,0.6136834344293255,0.658676393955185,0.9225155090621578,49,77,84,16.492422502470642
pearl_millet,304,331.56348848342896,0.4430956933321049,0.7182559288537549,0.9469141833577593,37,67,80,26.40075756488817
pearl_millet,305,192.99494767189026,0.8577810043135968,0.6678291194420227,0.879196556671449,23,50,74,-4.47213595499958
pearl_millet,306,790.1635550260544,0.8118166322777419,0.4965568125922282,0.7105937955653879,49,81,97,8.06225774829855
pearl_millet,307,309.7644990682602,0.5483333963248095,0.6085600907029478,0.8917038729103935,39,65,73,25.059928172283335
pearl_millet,308,459.1442230939865,0.7985175325405582,0.6059304910082846,0.8832842415316642,53,82,91,19.091883092036785
pearl_millet,309,406.9604570865631,0.790524810996629,0.6270689655172413,0.9366469224826165,38,56,61,0.7071067811865476
pearl_millet,310,320.29141092300415,0.6556148545418854,0.6802066980638409,0.9410859728506787,36,63,72,21.213203435596427
pearl_millet,311,328.14927554130554,0.6582441324948618,0.6717230367252142,0.9319303192024972,37,51,56,25.80697580112788
pearl_millet,312,386.23253560066223,0.7964846888393817,0.6239832535885167,0.8801248523705079,37,58,69,18.110770276274835
pearl_millet,313,358.0904004573822,0.7919852695210198,0.6433287347260543,0.9534832773477435,46,69,77,-0.0
pearl_millet,314,342.63455617427826,0.5475780510106862,0.532387365720699,0.7425919713742593,23,42,52,16.0
pearl_millet,315,346.87719666957855,0.7260701210463842,0.7041719342604298,0.9595176571920758,45,69,76,20.615528128088304
pearl_millet,316,296.2497806549072,0.9080009446543866,0.5262302349637948,0.8892495942065176,35,50,60,-3.0
pearl_millet,317,360.7766922712326,0.8515869295214864,0.6323293632615666,0.9271261858785996,33,57,64,14.142135623730951
pearl_millet,318,354.3330407142639,0.7341354107883012,0.6541529152915292,0.914719738486684,45,69,75,14.212670403551895
pearl_millet,319,330.14927566051483,0.5788066248095304,0.7355025773195877,0.9519639729797348,28,45,55,24.758836806279895
pearl_millet,320,335.6051187515259,0.7302768160885894,0.6408768930141671,0.9475442397977609,29,42,47,17.08800749063506
pearl_millet,321,344.53405129909515,0.6800291308310518,0.6646451033243486,0.9327029156816391,39,65,75,6.324555320336759
pearl_millet,322,387.74725449085236,0.7246099847601389,0.6559869528619529,0.9288587604290822,33,53,64,17.029386365926403
pearl_millet,323,610.4579310417175,0.8944669077250927,0.42220389122767094,0.7415938046465151,35,50,58,-33.52610922848042
pearl_millet,324,344.6345565319061,0.7667110584806669,0.6623636363636364,0.9413436692506459,37,59,67,15.264337522473747
pearl_millet,325,358.0904004573822,0.7919852695210198,0.6433287347260543,0.9534832773477435,48,72,80,4.0
pearl_millet,326,412.3330408334732,0.8610567081177628,0.6430684931506849,0.8484059856864021,32,48,57,27.294688127912362
pearl_millet,327,422.61731147766113,0.6661589042438075,0.6475095785440613,0.889347176788508,50,78,87,16.1245154965971
pearl_millet,328,317.5634888410568,0.5654372560214226,0.6785714285714286,0.9510878455750041,46,69,78,23.853720883753127
pearl_millet,329,358.39191579818726,0.7794560511301882,0.6867798665858096,0.9646507666098807,36,68,82,30.59411708155671
pearl_millet,330,320.5340509414673,0.8441165929675596,0.6027289425347678,0.9229532898041185,48,75,85,11.40175425099138
pearl_millet,331,361.01933217048645,0.7265834236129673,0.7148427672955975,0.928898332788493,33,51,60,26.476404589747453
pearl_millet,332,622.2396751642227,0.6412670392761582,0.5262996941896024,0.7178310740354535,41,71,84,0.7071067811865476
pearl_millet,333,354.0487701892853,0.6440392178657248,0.6059506531204645,0.8540015341344924,32,60,75,8.06225774829855
pearl_millet,334,341.948264837265,0.8360830443895032,0.5717963386727689,0.8932880507641433,41,69,84,15.0
pearl_millet,335,273.9066344499588,0.36207633981621157,0.6625939849624061,0.9544223826714802,36,66,74,23.021728866442675
pearl_millet,336,439.24472773075104,0.7722563300037942,0.6139970161399702,0.8329346826126955,46,70,77,13.038404810405298
pearl_millet,337,322.39191579818726,0.7145030779409733,0.6336898395721925,0.9060498900888846,39,58,65,19.924858845171276
pearl_millet,338,409.8477598428726,0.8609901913309563,0.6547745358090186,0.8765980113636364,44,71,86,17.46424919657298
pearl_millet,339,498.11478555202484,0.6870837110120047,0.6028162511542013,0.8476920080503798,39,61,70,11.313708498984761
pearl_millet,340,354.3330407142639,0.7341354107883012,0.6541529152915292,0.914719738486684,43,65,70,12.206555615733702
pearl_millet,341,259.96550965309143,0.4208265811495323,0.7544144144144144,0.9705609643022717,34,59,68,25.0
pearl_millet,342,357.0193326473236,0.6673413878152339,0.7172072567344695,0.9459106728538283,37,66,78,10.770329614269007
pearl_millet,343,360.09040081501007,0.619218267733664,0.6590335855568831,0.9034576888080073,38,71,83,17.72004514666935
pearl_millet,344,496.7594465017319,0.7970017323935296,0.4728014085812251,0.7822753756516406,42,69,82,7.810249675906654
pearl_millet,345,314.14927542209625,0.8843711212563088,0.5765676567656766,0.906308362730857,29,43,50,7.615773105863909
pearl_millet,346,437.8893896341324,0.80894561995767,0.6393681753771776,0.9018812463256908,45,69,78,19.209372712298546
pearl_millet,347,303.2203427553177,0.88053181077956,0.5250849229161223,0.923271307144498,38,67,78,21.470910553583888
pearl_millet,348,444.17365980148315,0.769606225573155,0.6212000907441017,0.8778552536667468,51,75,83,4.123105625617661
pearl_millet,349,353.5046133995056,0.8020631651990824,0.6381578947368421,0.927120669056153,29,47,53,21.0
pearl_millet,350,382.77669191360474,0.8088173389628217,0.628673245614035,0.9166266986410871,42,70,81,29.832867780352597
pearl_millet,351,363.36247861385345,0.7568728861450971,0.6333333333333333,0.8682286473911599,35,67,87,25.495097567963924
pearl_millet,352,273.9066344499588,0.36207633981621157,0.6625939849624061,0.9544223826714802,37,67,75,29.410882339705484
pearl_millet,353,449.73000860214233,0.7249996225593994,0.5447720447720448,0.8092872351211599,46,70,76,9.848857801796104
pearl_millet,354,537.1858531236649,0.8529697549804034,0.5255129348795718,0.7761528326745718,36,68,87,16.97056274847714
pearl_millet,355,307.320848941803,0.4245377417964815,0.7153775803501438,0.947318339100346,50,78,87,21.37755832643195
pearl_millet,356,459.1442230939865,0.7985175325405582,0.6059304910082846,0.8832842415316642,55,85,94,19.1049731745428
pearl_millet,357,418.0315252542496,0.7302932648174978,0.606232782369146,0.892295995945261,53,89,99,21.93171219946131
pearl_millet,358,333.90663480758667,0.7244868615230502,0.7373737373737373,0.951442422315823,34,57,64,14.7648230602334
pearl_millet,359,346.53405141830444,0.5063692554810041,0.6251604621309371,0.8608042421564295,39,62,69,18.439088914585774
pearl_millet,360,346.19090509414673,0.7594071182147552,0.673409186683523,0.9589678193683895,36,64,79,22.80350850198276
pearl_millet,361,554.4995603561401,0.7898523228318679,0.5595609962009287,0.76913257905425,41,71,84,-1.0
pearl_millet,362,320.2914102077484,0.60011773780627,0.6683501683501684,0.9339548662542476,30,50,64,21.2602916254693
pearl_millet,363,445.54624330997467,0.7940671221660576,0.519506628993697,0.8029730410682792,30,51,63,27.073972741361768
pearl_millet,364,591.8132692575455,0.8502475005058152,0.5766590389016019,0.8459214501510574,62,89,99,20.591260281974
pearl_millet,365,302.8355668783188,0.7397876194957878,0.6922207146087743,0.9578596015437572,35,44,46,26.16295090390226
pearl_millet,366,290.8355666399002,0.6277603064458956,0.6909949164851126,0.958303958102528,43,67,77,14.866068747318506
pearl_millet,367,274.49242067337036,0.6348805020347984,0.6840091190359876,0.9625343721356554,39,63,72,22.02271554554524
pearl_millet,368,377.1198377609253,0.7083718368811383,0.7305153991200503,0.9465861273245555,50,72,80,28.071337695236398
pearl_millet,369,407.0609624385834,0.8892890637682764,0.571422304115118,0.9244800908510186,36,56,63,11.704699910719626
pearl_millet,370,279.32084834575653,0.4948223594820946,0.5932430023177037,0.8967794097830482,27,44,49,20.12461179749811
pearl_millet,371,422.61731147766113,0.6661589042438075,0.6475095785440613,0.889347176788508,53,84,94,17.4928556845359
pearl_millet,372,274.93607246875763,0.48789730664978437,0.6628436498566369,0.9417685118619699,32,53,62,13.45362404707371
pearl_millet,373,502.65894174575806,0.8031526079051323,0.6613960113960113,0.8380362192407196,59,88,103,8.246211251235321
pearl_millet,374,380.77669179439545,0.7887263582314916,0.6690408357075024,0.9209819158980318,43,70,80,19.4164878389476
pearl_millet,375,309.07820749282837,0.8806573380903532,0.6275232919254659,0.9100633356790993,31,46,53,17.72004514666935
pearl_millet,376,330.4335458278656,0.7060009418212809,0.6556509833208862,0.9276217310909571,43,72,80,22.47220505424423
pearl_millet,377,353.5046133995056,0.8020631651990824,0.6381578947368421,0.927120669056153,29,46,52,19.091883092036785
pearl_millet,378,507.9726496934891,0.8176872366694714,0.587995337995338,0.8144261813912533,44,73,81,16.76305461424021
pearl_millet,379,344.19090509414673,0.44794953047252245,0.6860948191593352,0.9393559180259305,36,69,83,26.076809620810597
pearl_millet,380,446.173660159111,0.8184120508026578,0.6872273275782048,0.8953319627524489,51,66,71,21.93171219946131
pearl_millet,381,369.0193325281143,0.8386484528531492,0.6161814109742442,0.9435553015147184,37,61,70,31.0
pearl_millet,382,414.57568192481995,0.8752805192100194,0.6126367845117845,0.8624648200266627,34,54,62,22.47220505424423
pearl_millet,383,296.2497806549072,0.9080009446543866,0.5262302349637948,0.8892495942065176,35,51,62,-0.0
pearl_millet,384,356.6761865615845,0.6770526864382059,0.663961038961039,0.9535883424408015,43,63,70,17.69180601295413
pearl_millet,385,326.291410446167,0.6977015826060923,0.6691569484936832,0.9548448604610851,29,51,61,17.69180601295413
pearl_millet,386,469.4873684644699,0.49597464176468475,0.5657171775592829,0.7335020622422197,39,62,71,19.235384061671343
pearl_millet,387,324.9777023792267,0.6025604611481656,0.7022400407280133,0.9507193934694581,32,60,73,25.0
pearl_millet,388,371.6051186323166,0.6160539433371339,0.765422077922078,0.9518202005248637,39,62,72,24.331050121192877
pearl_millet,389,382.77669191360474,0.8088173389628217,0.628673245614035,0.9166266986410871,42,69,79,27.0
pearl_millet,390,407.0609624385834,0.8892890637682764,0.571422304115118,0.9244800908510186,36,53,59,5.0990195135927845
pearl_millet,391,377.26197254657745,0.655055315570593,0.6180778032036613,0.9232925411909483,33,56,64,2.0
pearl_millet,392,284.1076452732086,0.720499918611483,0.7690145502645502,0.9598596636054071,44,69,76,25.495097567963924
pearl_millet,393,382.57568180561066,0.7636778081498622,0.6390228818800248,0.8975071658125597,32,48,53,29.546573405388315
pearl_millet,394,368.43354535102844,0.7677030211150847,0.5943576285339377,0.8787477954144621,26,40,50,2.23606797749979
pearl_millet,395,296.0071403980255,0.7136877759884369,0.6921919543870764,0.9309830652891682,42,56,61,16.97056274847714
pearl_millet,396,319.705624461174,0.49958951081404007,0.6899133175728921,0.9478527607361963,49,69,75,21.095023109728988
pearl_millet,397,462.55843591690063,0.8094078462424128,0.5626984126984127,0.8471361362108879,32,50,63,18.027756377319946
pearl_millet,398,343.948264837265,0.7482602071704295,0.6754946911196911,0.9524498128615175,34,62,74,15.556349186104045
pearl_millet,399,339.1198375225067,0.5612913909245087,0.7134961127308066,0.9361651259164807,39,67,79,25.079872407968907
pearl_millet,400,390.3746713399887,0.7907257074078541,0.6344806763285025,0.9001884852638794,46,69,74,2.8284271247461903
pearl_millet,401,361.94826459884644,0.5438336967474813,0.6700343642611684,0.9100158685708952,32,52,61,23.345235059857504
